Profit_Loss_Windows,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
"(1, 0.33)","[8, 2, 6, 25.0, 1.12]","[3, 1, 2, 33.33, 1.0]","[3, 3, 0, 100.0, 1.33]","[6, 0, 6, 0.0, 1.33]","[5, 2, 3, 40.0, 1.8]","[6, 2, 4, 33.33, 1.17]","[6, 3, 3, 50.0, 3.33]","[4, 2, 2, 50.0, 2.25]","[4, 0, 4, 0.0, 1.25]","[7, 5, 2, 71.43, 2.0]","[3, 3, 0, 100.0, 3.0]","[8, 1, 7, 12.5, 1.62]","[3, 3, 0, 100.0, 1.33]","[2, 0, 2, 0.0, 1.0]","[6, 3, 3, 50.0, 1.17]","[2, 1, 1, 50.0, 1.0]","[5, 1, 4, 20.0, 1.2]","[9, 3, 6, 33.33, 1.56]","[6, 1, 5, 16.67, 2.0]","[3, 2, 1, 66.67, 1.33]","[7, 3, 4, 42.86, 1.86]","[7, 3, 4, 42.86, 1.29]","[6, 4, 2, 66.67, 1.5]","[4, 1, 3, 25.0, 1.0]","[6, 3, 3, 50.0, 2.17]","[7, 5, 2, 71.43, 1.57]","[5, 3, 2, 60.0, 1.0]","[4, 1, 3, 25.0, 1.5]","[2, 1, 1, 50.0, 2.0]","[1, 0, 1, 0.0, 2.0]","[5, 1, 4, 20.0, 1.2]","[11, 4, 7, 36.36, 1.36]","[0, 0, 0, 0, 0]","[6, 2, 4, 33.33, 1.0]","[2, 1, 1, 50.0, 1.0]","[2, 0, 2, 0.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[2, 1, 1, 50.0, 1.5]","[7, 4, 3, 57.14, 1.14]","[4, 2, 2, 50.0, 2.25]","[9, 1, 8, 11.11, 1.0]","[3, 0, 3, 0.0, 2.0]","[4, 2, 2, 50.0, 1.0]","[3, 2, 1, 66.67, 1.33]","[5, 1, 4, 20.0, 1.6]","[6, 3, 3, 50.0, 1.33]","[4, 2, 2, 50.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[4, 1, 3, 25.0, 1.25]","[8, 3, 5, 37.5, 1.12]","[4, 1, 3, 25.0, 1.25]","[7, 3, 4, 42.86, 1.14]","[4, 0, 4, 0.0, 2.25]","[5, 1, 4, 20.0, 1.2]","[9, 4, 5, 44.44, 1.67]","[3, 2, 1, 66.67, 1.33]","[0, 0, 0, 0, 0]","[5, 2, 3, 40.0, 1.4]","[7, 4, 3, 57.14, 2.0]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 1.25]","[8, 4, 4, 50.0, 2.25]","[6, 3, 3, 50.0, 1.5]","[7, 3, 4, 42.86, 1.86]","[2, 1, 1, 50.0, 1.0]","[6, 3, 3, 50.0, 1.5]","[7, 2, 5, 28.57, 2.14]","[3, 1, 2, 33.33, 3.0]","[4, 3, 1, 75.0, 1.5]","[5, 2, 3, 40.0, 1.2]","[3, 2, 1, 66.67, 2.67]","[3, 3, 0, 100.0, 2.33]","[9, 3, 6, 33.33, 1.11]","[6, 1, 5, 16.67, 1.0]","[2, 0, 2, 0.0, 1.0]","[3, 2, 1, 66.67, 1.0]","[7, 3, 4, 42.86, 1.43]","[5, 2, 3, 40.0, 1.4]","[2, 2, 0, 100.0, 2.5]","[8, 3, 5, 37.5, 1.12]","[8, 2, 6, 25.0, 1.5]","[5, 1, 4, 20.0, 1.4]","[11, 4, 7, 36.36, 1.64]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 1.75]","[2, 2, 0, 100.0, 3.5]","[0, 0, 0, 0, 0]","[5, 3, 2, 60.0, 1.4]","[10, 5, 5, 50.0, 1.5]","[3, 1, 2, 33.33, 1.33]","[6, 3, 3, 50.0, 1.17]","[4, 4, 0, 100.0, 1.0]","[3, 1, 2, 33.33, 1.67]","[8, 2, 6, 25.0, 1.88]","[3, 1, 2, 33.33, 1.33]","[5, 2, 3, 40.0, 2.4]","[4, 2, 2, 50.0, 1.0]","[2, 0, 2, 0.0, 1.0]","[3, 1, 2, 33.33, 1.0]","[2, 1, 1, 50.0, 1.5]","[5, 5, 0, 100.0, 1.4]"
"(3, 1)","[8, 1, 7, 12.5, 2.75]","[3, 1, 2, 33.33, 1.67]","[3, 2, 1, 66.67, 3.33]","[5, 1, 4, 20.0, 4.6]","[5, 1, 4, 20.0, 3.2]","[6, 0, 6, 0.0, 2.83]","[5, 3, 2, 60.0, 9.6]","[4, 0, 4, 0.0, 3.25]","[4, 0, 4, 0.0, 1.75]","[7, 5, 2, 71.43, 4.43]","[3, 3, 0, 100.0, 3.33]","[7, 2, 5, 28.57, 3.29]","[3, 3, 0, 100.0, 2.67]","[2, 0, 2, 0.0, 1.0]","[5, 2, 3, 40.0, 2.8]","[2, 1, 1, 50.0, 1.5]","[4, 0, 4, 0.0, 1.75]","[6, 3, 3, 50.0, 3.67]","[6, 1, 5, 16.67, 2.67]","[3, 2, 1, 66.67, 1.33]","[6, 3, 3, 50.0, 3.33]","[7, 3, 4, 42.86, 1.71]","[6, 3, 3, 50.0, 8.83]","[4, 0, 4, 0.0, 1.5]","[6, 3, 3, 50.0, 5.17]","[6, 5, 1, 83.33, 4.17]","[4, 3, 1, 75.0, 3.5]","[4, 1, 3, 25.0, 3.25]","[2, 1, 1, 50.0, 2.0]","[1, 0, 1, 0.0, 2.0]","[5, 1, 4, 20.0, 1.6]","[11, 3, 8, 27.27, 1.82]","[0, 0, 0, 0, 0]","[6, 1, 5, 16.67, 2.17]","[2, 1, 1, 50.0, 5.5]","[2, 0, 2, 0.0, 1.5]","[1, 1, 0, 100.0, 1.0]","[2, 1, 1, 50.0, 2.5]","[7, 2, 5, 28.57, 3.43]","[4, 2, 2, 50.0, 4.75]","[7, 3, 4, 42.86, 5.14]","[3, 0, 3, 0.0, 10.67]","[4, 1, 3, 25.0, 2.75]","[3, 2, 1, 66.67, 3.33]","[5, 2, 3, 40.0, 3.2]","[5, 2, 3, 40.0, 3.8]","[4, 2, 2, 50.0, 1.5]","[1, 1, 0, 100.0, 1.0]","[4, 1, 3, 25.0, 1.25]","[8, 2, 6, 25.0, 1.62]","[3, 0, 3, 0.0, 3.33]","[7, 3, 4, 42.86, 1.43]","[4, 2, 2, 50.0, 5.5]","[5, 0, 5, 0.0, 2.4]","[8, 3, 5, 37.5, 5.5]","[3, 3, 0, 100.0, 2.33]","[0, 0, 0, 0, 0]","[5, 1, 4, 20.0, 2.0]","[7, 3, 4, 42.86, 3.14]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 1.75]","[8, 3, 5, 37.5, 3.5]","[6, 2, 4, 33.33, 3.5]","[6, 1, 5, 16.67, 3.67]","[2, 0, 2, 0.0, 4.0]","[6, 2, 4, 33.33, 4.5]","[6, 2, 4, 33.33, 3.83]","[3, 1, 2, 33.33, 3.0]","[3, 2, 1, 66.67, 4.67]","[3, 3, 0, 100.0, 9.33]","[3, 2, 1, 66.67, 18.0]","[3, 3, 0, 100.0, 4.33]","[9, 2, 7, 22.22, 2.33]","[6, 2, 4, 33.33, 3.67]","[2, 0, 2, 0.0, 1.0]","[3, 2, 1, 66.67, 1.67]","[7, 1, 6, 14.29, 4.71]","[4, 1, 3, 25.0, 2.75]","[2, 1, 1, 50.0, 8.0]","[8, 3, 5, 37.5, 2.0]","[7, 2, 5, 28.57, 2.0]","[5, 1, 4, 20.0, 2.2]","[10, 3, 7, 30.0, 2.0]","[0, 0, 0, 0, 0]","[4, 2, 2, 50.0, 3.75]","[2, 2, 0, 100.0, 6.5]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 2.75]","[9, 5, 4, 55.56, 3.56]","[3, 0, 3, 0.0, 3.67]","[6, 3, 3, 50.0, 1.67]","[4, 4, 0, 100.0, 1.0]","[3, 1, 2, 33.33, 2.0]","[8, 1, 7, 12.5, 3.62]","[3, 2, 1, 66.67, 4.67]","[5, 2, 3, 40.0, 3.6]","[4, 1, 3, 25.0, 2.5]","[2, 0, 2, 0.0, 1.0]","[3, 1, 2, 33.33, 1.0]","[2, 1, 1, 50.0, 7.5]","[3, 3, 0, 100.0, 5.33]"
"(15, 5)","[6, 2, 4, 33.33, 29.0]","[3, 0, 3, 0.0, 13.33]","[3, 2, 1, 66.67, 5.67]","[5, 1, 4, 20.0, 27.2]","[5, 1, 4, 20.0, 21.0]","[6, 1, 4, 16.67, 13.67]","[4, 1, 3, 25.0, 59.0]","[4, 1, 3, 25.0, 35.75]","[4, 0, 4, 0.0, 70.0]","[4, 1, 2, 25.0, 21.75]","[3, 3, 0, 100.0, 16.0]","[5, 3, 2, 60.0, 32.2]","[2, 1, 0, 50.0, 2.5]","[2, 0, 2, 0.0, 39.5]","[3, 2, 1, 66.67, 20.33]","[1, 0, 1, 0.0, 20.0]","[4, 1, 3, 25.0, 52.5]","[4, 2, 2, 50.0, 20.5]","[6, 1, 5, 16.67, 28.67]","[3, 0, 3, 0.0, 8.67]","[4, 1, 2, 25.0, 29.0]","[5, 1, 4, 20.0, 9.0]","[5, 1, 4, 20.0, 75.4]","[4, 0, 4, 0.0, 11.0]","[3, 2, 1, 66.67, 51.0]","[5, 3, 2, 60.0, 57.8]","[4, 3, 1, 75.0, 42.5]","[4, 0, 4, 0.0, 12.0]","[2, 1, 1, 50.0, 10.5]","[1, 1, 0, 100.0, 284.0]","[5, 0, 5, 0.0, 40.2]","[7, 1, 6, 14.29, 7.57]","[0, 0, 0, 0, 0]","[5, 1, 4, 20.0, 16.4]","[2, 0, 2, 0.0, 25.5]","[2, 0, 2, 0.0, 8.5]","[1, 1, 0, 100.0, 9.0]","[2, 0, 1, 0.0, 2.0]","[5, 3, 2, 60.0, 58.2]","[2, 1, 1, 50.0, 32.0]","[7, 1, 5, 14.29, 37.0]","[3, 1, 2, 33.33, 37.67]","[4, 1, 3, 25.0, 21.75]","[3, 1, 2, 33.33, 39.33]","[4, 1, 2, 25.0, 57.0]","[4, 0, 4, 0.0, 18.25]","[3, 1, 2, 33.33, 8.67]","[1, 1, 0, 100.0, 18.0]","[3, 0, 2, 0.0, 2.67]","[7, 2, 5, 28.57, 17.86]","[3, 0, 3, 0.0, 17.0]","[5, 1, 4, 20.0, 15.0]","[3, 1, 2, 33.33, 41.33]","[5, 1, 4, 20.0, 21.2]","[6, 2, 4, 33.33, 44.17]","[3, 1, 1, 33.33, 13.33]","[0, 0, 0, 0, 0]","[4, 2, 2, 50.0, 32.75]","[6, 3, 3, 50.0, 37.83]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 28.0]","[6, 1, 5, 16.67, 30.67]","[4, 0, 3, 0.0, 25.75]","[3, 0, 2, 0.0, 64.0]","[2, 1, 1, 50.0, 57.0]","[6, 0, 6, 0.0, 12.0]","[4, 4, 0, 100.0, 60.25]","[3, 1, 2, 33.33, 25.67]","[2, 1, 1, 50.0, 23.5]","[3, 2, 1, 66.67, 81.67]","[2, 2, 0, 100.0, 176.5]","[1, 1, 0, 100.0, 188.0]","[7, 2, 5, 28.57, 13.14]","[6, 2, 4, 33.33, 39.17]","[2, 0, 2, 0.0, 40.5]","[3, 1, 2, 33.33, 18.0]","[6, 2, 3, 33.33, 40.17]","[4, 2, 2, 50.0, 39.25]","[2, 1, 1, 50.0, 20.5]","[7, 1, 6, 14.29, 7.14]","[5, 2, 3, 40.0, 42.6]","[5, 3, 2, 60.0, 20.8]","[8, 2, 6, 25.0, 7.38]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 31.0]","[2, 0, 2, 0.0, 34.0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 132.0]","[6, 2, 4, 33.33, 46.17]","[2, 1, 1, 50.0, 74.0]","[6, 3, 3, 50.0, 14.5]","[3, 2, 1, 66.67, 27.67]","[2, 1, 1, 50.0, 27.5]","[5, 3, 2, 60.0, 22.6]","[3, 1, 2, 33.33, 16.33]","[4, 1, 3, 25.0, 43.5]","[3, 1, 1, 33.33, 38.33]","[2, 0, 2, 0.0, 7.5]","[2, 0, 2, 0.0, 7.5]","[2, 2, 0, 100.0, 39.0]","[2, 1, 1, 50.0, 36.5]"
"(30, 10)","[6, 1, 4, 16.67, 103.67]","[3, 1, 2, 33.33, 32.33]","[3, 2, 1, 66.67, 24.33]","[5, 2, 3, 40.0, 66.2]","[5, 1, 4, 20.0, 130.6]","[5, 1, 3, 20.0, 48.8]","[4, 1, 3, 25.0, 133.5]","[4, 1, 3, 25.0, 80.5]","[4, 1, 3, 25.0, 110.25]","[4, 1, 2, 25.0, 106.5]","[3, 3, 0, 100.0, 104.33]","[5, 4, 1, 80.0, 137.4]","[2, 1, 0, 50.0, 5.5]","[2, 0, 2, 0.0, 43.5]","[3, 1, 2, 33.33, 99.33]","[1, 0, 1, 0.0, 22.0]","[4, 2, 2, 50.0, 117.0]","[3, 1, 2, 33.33, 52.67]","[6, 0, 6, 0.0, 109.17]","[3, 0, 3, 0.0, 96.67]","[3, 1, 1, 33.33, 71.33]","[4, 2, 2, 50.0, 62.25]","[5, 1, 4, 20.0, 136.6]","[3, 0, 3, 0.0, 32.33]","[3, 2, 1, 66.67, 171.33]","[3, 3, 0, 100.0, 368.0]","[3, 3, 0, 100.0, 114.67]","[4, 1, 3, 25.0, 23.0]","[2, 1, 1, 50.0, 66.0]","[1, 1, 0, 100.0, 338.0]","[4, 0, 4, 0.0, 100.5]","[5, 0, 4, 0.0, 44.4]","[0, 0, 0, 0, 0]","[4, 0, 4, 0.0, 65.5]","[2, 0, 2, 0.0, 31.0]","[2, 0, 2, 0.0, 26.0]","[1, 1, 0, 100.0, 17.0]","[2, 0, 1, 0.0, 34.5]","[3, 1, 2, 33.33, 129.67]","[2, 1, 1, 50.0, 79.5]","[7, 1, 5, 14.29, 103.43]","[2, 1, 1, 50.0, 267.0]","[4, 1, 3, 25.0, 30.5]","[3, 2, 1, 66.67, 61.33]","[3, 1, 1, 33.33, 180.33]","[3, 1, 2, 33.33, 97.0]","[2, 0, 1, 0.0, 8.0]","[1, 1, 0, 100.0, 115.0]","[3, 0, 2, 0.0, 15.0]","[6, 3, 3, 50.0, 42.33]","[3, 0, 3, 0.0, 99.0]","[3, 0, 3, 0.0, 68.0]","[2, 0, 2, 0.0, 205.0]","[5, 1, 4, 20.0, 49.4]","[3, 1, 2, 33.33, 252.33]","[3, 1, 1, 33.33, 36.0]","[0, 0, 0, 0, 0]","[4, 0, 3, 0.0, 69.25]","[5, 1, 3, 20.0, 79.6]","[0, 0, 0, 0, 0]","[3, 0, 3, 0.0, 75.33]","[4, 2, 2, 50.0, 103.25]","[4, 0, 3, 0.0, 46.5]","[2, 0, 1, 0.0, 90.5]","[2, 0, 1, 0.0, 36.0]","[6, 1, 5, 16.67, 30.0]","[3, 3, 0, 100.0, 193.0]","[3, 1, 2, 33.33, 71.33]","[2, 2, 0, 100.0, 160.5]","[2, 1, 0, 50.0, 71.5]","[2, 0, 1, 0.0, 154.5]","[1, 0, 1, 0.0, 247.0]","[7, 0, 7, 0.0, 53.14]","[5, 1, 4, 20.0, 94.0]","[2, 0, 2, 0.0, 72.0]","[2, 1, 1, 50.0, 59.5]","[5, 2, 2, 40.0, 122.6]","[4, 2, 2, 50.0, 145.5]","[2, 1, 1, 50.0, 53.5]","[7, 1, 5, 14.29, 40.29]","[3, 2, 1, 66.67, 365.67]","[3, 3, 0, 100.0, 113.67]","[6, 1, 5, 16.67, 59.0]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 48.75]","[2, 0, 2, 0.0, 46.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 251.0]","[5, 2, 3, 40.0, 106.0]","[2, 1, 1, 50.0, 89.0]","[4, 1, 3, 25.0, 97.25]","[2, 1, 1, 50.0, 68.0]","[2, 1, 1, 50.0, 226.5]","[4, 1, 3, 25.0, 62.75]","[2, 0, 2, 0.0, 97.5]","[3, 1, 2, 33.33, 127.0]","[3, 1, 1, 33.33, 51.33]","[2, 0, 1, 0.0, 10.0]","[1, 1, 0, 100.0, 118.0]","[2, 2, 0, 100.0, 116.5]","[2, 1, 1, 50.0, 53.0]"
