Profit_Loss_Windows,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
"(1, 0.33)","[2, 0, 2, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 2.0]","[3, 0, 3, 0.0, 1.33]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 1.5]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 2.0]","[1, 0, 1, 0.0, 2.0]","[4, 2, 2, 50.0, 1.25]","[1, 1, 0, 100.0, 2.0]","[6, 0, 6, 0.0, 1.83]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 1.0]","[3, 2, 1, 66.67, 1.33]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 1.0]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 2.0]","[1, 1, 0, 100.0, 2.0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[3, 2, 1, 66.67, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 2.0]","[3, 2, 1, 66.67, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[4, 0, 4, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[2, 2, 0, 100.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.5]","[2, 1, 1, 50.0, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 3.0]","[1, 0, 1, 0.0, 1.0]","[2, 1, 1, 50.0, 1.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4, 2, 2, 50.0, 1.25]","[1, 0, 1, 0.0, 3.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 4.0]","[1, 0, 1, 0.0, 2.0]","[3, 2, 1, 66.67, 1.0]","[1, 1, 0, 100.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 4.0]","[1, 1, 0, 100.0, 3.0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[3, 0, 3, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[1, 1, 0, 100.0, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 1.0]","[2, 0, 2, 0.0, 2.0]","[1, 0, 1, 0.0, 1.0]","[6, 3, 3, 50.0, 1.33]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.0]","[1, 1, 0, 100.0, 2.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.0]","[2, 2, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 4.0]","[2, 0, 2, 0.0, 1.0]","[3, 2, 1, 66.67, 3.33]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 2.0]","[2, 2, 0, 100.0, 1.5]"
"(3, 1)","[2, 0, 2, 0.0, 3.5]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 3.0]","[2, 0, 2, 0.0, 5.5]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 3.5]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 3.0]","[1, 0, 1, 0.0, 4.0]","[4, 2, 2, 50.0, 2.75]","[1, 1, 0, 100.0, 2.0]","[5, 1, 4, 20.0, 3.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 1.0]","[3, 2, 1, 66.67, 2.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 2.0]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 3.0]","[1, 1, 0, 100.0, 2.0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[3, 2, 1, 66.67, 7.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 3.0]","[2, 1, 1, 50.0, 1.5]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[4, 0, 4, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 5.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 1.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[2, 2, 0, 100.0, 1.5]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 2.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.5]","[2, 1, 1, 50.0, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 2.0]","[1, 0, 1, 0.0, 8.0]","[1, 0, 1, 0.0, 1.0]","[2, 1, 1, 50.0, 3.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 2.0]","[1, 0, 1, 0.0, 4.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 7.0]","[1, 0, 1, 0.0, 2.0]","[2, 1, 1, 50.0, 2.5]","[1, 0, 1, 0.0, 6.0]","[1, 1, 0, 100.0, 4.0]","[1, 0, 1, 0.0, 5.0]","[1, 1, 0, 100.0, 3.0]","[1, 1, 0, 100.0, 6.0]","[1, 1, 0, 100.0, 5.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[3, 0, 3, 0.0, 3.33]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 3.0]","[1, 1, 0, 100.0, 3.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 2.33]","[2, 0, 2, 0.0, 2.5]","[1, 0, 1, 0.0, 1.0]","[5, 2, 3, 40.0, 2.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 3.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.5]","[1, 1, 0, 100.0, 2.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 1.0]","[2, 2, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 6.0]","[2, 1, 1, 50.0, 4.0]","[3, 2, 1, 66.67, 5.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 3.0]","[1, 1, 0, 100.0, 8.0]"
"(15, 5)","[2, 1, 1, 50.0, 34.0]","[1, 0, 1, 0.0, 8.0]","[1, 1, 0, 100.0, 5.0]","[2, 1, 1, 50.0, 30.5]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 20.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 46.0]","[1, 0, 1, 0.0, 119.0]","[2, 0, 1, 0.0, 7.5]","[1, 1, 0, 100.0, 4.0]","[3, 2, 1, 66.67, 41.67]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 39.5]","[3, 2, 1, 66.67, 12.33]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 46.5]","[0, 0, 0, 0, 0]","[4, 1, 3, 25.0, 28.75]","[1, 0, 1, 0.0, 7.0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 74.67]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 73.0]","[2, 1, 1, 50.0, 43.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 13.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 13.0]","[2, 0, 2, 0.0, 3.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 7.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 8.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 3.0]","[1, 1, 0, 100.0, 18.0]","[1, 0, 1, 0.0, 24.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 8.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 16.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 1, 0.0, 2.0]","[2, 1, 1, 50.0, 21.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 5.0]","[1, 0, 1, 0.0, 12.0]","[1, 0, 1, 0.0, 6.0]","[2, 0, 2, 0.0, 6.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4, 2, 2, 50.0, 32.75]","[1, 1, 0, 100.0, 125.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 23.0]","[1, 0, 1, 0.0, 4.0]","[1, 0, 1, 0.0, 144.0]","[1, 1, 0, 100.0, 47.0]","[1, 0, 1, 0.0, 22.0]","[1, 1, 0, 100.0, 160.0]","[1, 1, 0, 100.0, 58.0]","[1, 0, 1, 0.0, 22.0]","[1, 1, 0, 100.0, 70.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 20.0]","[3, 0, 3, 0.0, 10.67]","[1, 0, 1, 0.0, 77.0]","[1, 0, 1, 0.0, 6.0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 7.0]","[2, 1, 1, 50.0, 26.5]","[1, 1, 0, 100.0, 28.0]","[5, 2, 3, 40.0, 6.6]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 19.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 16.5]","[1, 1, 0, 100.0, 49.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 5.5]","[2, 2, 0, 100.0, 37.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 19.0]","[2, 1, 1, 50.0, 16.0]","[2, 1, 1, 50.0, 84.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 3.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 19.0]","[1, 1, 0, 100.0, 29.0]"
"(30, 10)","[2, 0, 1, 0.0, 8.5]","[1, 1, 0, 100.0, 60.0]","[1, 1, 0, 100.0, 55.0]","[2, 2, 0, 100.0, 90.5]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 127.5]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 112.0]","[1, 0, 1, 0.0, 121.0]","[2, 0, 1, 0.0, 32.0]","[1, 1, 0, 100.0, 52.0]","[3, 2, 1, 66.67, 129.33]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 43.5]","[3, 1, 2, 33.33, 94.33]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 146.5]","[0, 0, 0, 0, 0]","[4, 0, 4, 0.0, 79.25]","[1, 0, 1, 0.0, 59.0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 173.67]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 207.0]","[2, 2, 0, 100.0, 145.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 98.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 15.0]","[2, 0, 2, 0.0, 31.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 7.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 26.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 68.0]","[1, 1, 0, 100.0, 40.0]","[1, 0, 1, 0.0, 86.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 20.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 223.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 1, 0.0, 6.0]","[2, 1, 1, 50.0, 25.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 146.0]","[1, 0, 1, 0.0, 134.0]","[1, 0, 1, 0.0, 13.0]","[2, 0, 2, 0.0, 43.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4, 0, 3, 0.0, 69.25]","[1, 0, 1, 0.0, 246.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 444.0]","[1, 0, 1, 0.0, 82.0]","[1, 0, 1, 0.0, 180.0]","[1, 0, 0, 0.0, 1.0]","[1, 1, 0, 100.0, 93.0]","[1, 1, 0, 100.0, 246.0]","[1, 1, 0, 100.0, 94.0]","[1, 1, 0, 100.0, 291.0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 54.0]","[3, 0, 3, 0.0, 21.67]","[1, 0, 1, 0.0, 137.0]","[1, 1, 0, 100.0, 105.0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 21.0]","[2, 1, 1, 50.0, 172.5]","[1, 1, 0, 100.0, 67.0]","[4, 1, 3, 25.0, 72.75]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 22.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 1, 0.0, 15.0]","[1, 1, 0, 100.0, 141.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 21.0]","[1, 1, 0, 100.0, 125.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 27.0]","[2, 0, 2, 0.0, 58.5]","[2, 1, 1, 50.0, 151.0]","[0, 0, 0, 0, 0]","[1, 0, 0, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 68.0]","[1, 1, 0, 100.0, 54.0]"
