Profit_Loss_Windows,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
"(1, 0.33)","[1, 0, 1, 0.0, 1.0]","[2, 1, 1, 50.0, 1.5]","[0, 0, 0, 0, 0]","[3, 1, 2, 33.33, 1.67]","[1, 1, 0, 100.0, 5.0]","[1, 1, 0, 100.0, 2.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 2.0]","[3, 1, 2, 33.33, 1.0]","[3, 1, 2, 33.33, 1.67]","[2, 1, 1, 50.0, 1.0]","[4, 1, 3, 25.0, 1.25]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[2, 0, 2, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[3, 2, 1, 66.67, 1.33]","[4, 2, 2, 50.0, 1.0]","[1, 1, 0, 100.0, 4.0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 6.0]","[1, 0, 1, 0.0, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 1.5]","[1, 0, 1, 0.0, 1.0]","[2, 2, 0, 100.0, 3.0]","[1, 1, 0, 100.0, 1.0]","[3, 2, 1, 66.67, 1.0]","[2, 0, 2, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[2, 2, 0, 100.0, 1.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 1.0]","[2, 1, 1, 50.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[2, 0, 2, 0.0, 1.5]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[2, 0, 2, 0.0, 1.0]","[3, 1, 2, 33.33, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[4, 1, 3, 25.0, 1.75]","[3, 0, 3, 0.0, 1.0]","[2, 1, 1, 50.0, 2.5]","[1, 0, 1, 0.0, 2.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 3.0]","[1, 1, 0, 100.0, 3.0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 2.0]","[1, 0, 1, 0.0, 3.0]","[1, 0, 1, 0.0, 2.0]","[1, 0, 1, 0.0, 1.0]","[2, 0, 2, 0.0, 2.0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 2.0]","[3, 3, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 2.0]","[3, 1, 2, 33.33, 1.67]","[1, 0, 1, 0.0, 1.0]","[2, 1, 1, 50.0, 1.0]","[1, 1, 0, 100.0, 2.0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 2.0]","[4, 3, 1, 75.0, 1.75]","[1, 1, 0, 100.0, 1.0]","[2, 1, 1, 50.0, 2.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]"
"(3, 1)","[1, 0, 1, 0.0, 2.0]","[2, 1, 1, 50.0, 4.5]","[0, 0, 0, 0, 0]","[3, 0, 3, 0.0, 3.67]","[1, 1, 0, 100.0, 7.0]","[1, 0, 1, 0.0, 3.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 2.0]","[2, 1, 1, 50.0, 9.0]","[3, 1, 2, 33.33, 4.33]","[2, 1, 1, 50.0, 1.0]","[4, 0, 4, 0.0, 2.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[2, 0, 2, 0.0, 1.5]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 2.0]","[3, 2, 1, 66.67, 3.0]","[4, 1, 3, 25.0, 6.0]","[1, 0, 1, 0.0, 9.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 6.5]","[1, 0, 1, 0.0, 7.0]","[1, 0, 1, 0.0, 2.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 2.5]","[1, 0, 1, 0.0, 1.0]","[2, 2, 0, 100.0, 5.5]","[1, 1, 0, 100.0, 2.0]","[3, 1, 2, 33.33, 3.33]","[2, 0, 2, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[2, 2, 0, 100.0, 1.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 5.5]","[1, 1, 0, 100.0, 3.0]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 1.5]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 5.0]","[1, 1, 0, 100.0, 1.0]","[2, 0, 2, 0.0, 1.5]","[1, 0, 1, 0.0, 1.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 1.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]","[2, 0, 2, 0.0, 2.5]","[3, 2, 1, 66.67, 5.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 7.0]","[1, 1, 0, 100.0, 2.0]","[4, 0, 4, 0.0, 2.0]","[3, 0, 3, 0.0, 1.67]","[2, 1, 1, 50.0, 3.5]","[1, 1, 0, 100.0, 3.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 8.0]","[1, 0, 1, 0.0, 6.0]","[1, 0, 1, 0.0, 32.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 4.0]","[1, 0, 1, 0.0, 3.0]","[1, 0, 1, 0.0, 2.0]","[1, 1, 0, 100.0, 4.0]","[2, 1, 1, 50.0, 2.5]","[1, 0, 1, 0.0, 6.0]","[1, 0, 1, 0.0, 5.0]","[2, 2, 0, 100.0, 2.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 3.0]","[1, 0, 1, 0.0, 1.0]","[1, 1, 0, 100.0, 1.0]","[1, 0, 1, 0.0, 3.0]","[3, 0, 3, 0.0, 4.0]","[1, 0, 1, 0.0, 3.0]","[2, 2, 0, 100.0, 5.0]","[1, 1, 0, 100.0, 4.0]","[1, 0, 1, 0.0, 7.0]","[1, 0, 1, 0.0, 2.0]","[3, 2, 1, 66.67, 2.67]","[1, 1, 0, 100.0, 1.0]","[2, 0, 2, 0.0, 5.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 6.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 1.0]"
"(15, 5)","[1, 0, 1, 0.0, 6.0]","[2, 1, 1, 50.0, 10.0]","[0, 0, 0, 0, 0]","[3, 2, 1, 66.67, 30.67]","[1, 0, 1, 0.0, 99.0]","[1, 1, 0, 100.0, 34.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 45.0]","[2, 1, 1, 50.0, 46.0]","[3, 1, 2, 33.33, 24.67]","[2, 1, 1, 50.0, 21.0]","[3, 2, 1, 66.67, 40.33]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 63.0]","[2, 0, 2, 0.0, 6.0]","[1, 0, 1, 0.0, 2.0]","[1, 0, 1, 0.0, 2.0]","[2, 1, 1, 50.0, 35.0]","[4, 1, 3, 25.0, 45.75]","[1, 1, 0, 100.0, 36.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 28.5]","[1, 0, 1, 0.0, 19.0]","[1, 0, 1, 0.0, 6.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 2, 0, 100.0, 22.5]","[1, 0, 1, 0.0, 10.0]","[2, 2, 0, 100.0, 22.5]","[1, 0, 1, 0.0, 7.0]","[3, 2, 1, 66.67, 32.67]","[2, 0, 2, 0.0, 5.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 39.0]","[0, 0, 0, 0, 0]","[1, 0, 0, 0.0, 1.0]","[2, 2, 0, 100.0, 24.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 2, 0.0, 36.0]","[1, 1, 0, 100.0, 13.0]","[1, 0, 1, 0.0, 3.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 8.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 6.0]","[1, 0, 1, 0.0, 115.0]","[1, 1, 0, 100.0, 20.0]","[2, 0, 2, 0.0, 11.5]","[1, 1, 0, 100.0, 28.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 14.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 7.0]","[2, 2, 0, 100.0, 50.5]","[2, 2, 0, 100.0, 96.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 26.0]","[1, 0, 1, 0.0, 131.0]","[3, 2, 1, 66.67, 54.67]","[3, 1, 2, 33.33, 27.33]","[2, 1, 1, 50.0, 37.0]","[1, 0, 1, 0.0, 99.0]","[1, 0, 1, 0.0, 10.0]","[1, 0, 1, 0.0, 24.0]","[1, 1, 0, 100.0, 116.0]","[1, 0, 1, 0.0, 48.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 20.0]","[1, 0, 1, 0.0, 9.0]","[1, 1, 0, 100.0, 34.0]","[1, 0, 1, 0.0, 24.0]","[1, 0, 0, 0.0, 1.0]","[1, 0, 1, 0.0, 15.0]","[1, 1, 0, 100.0, 33.0]","[2, 0, 2, 0.0, 7.5]","[1, 0, 1, 0.0, 16.0]","[1, 1, 0, 100.0, 26.0]","[2, 2, 0, 100.0, 28.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 19.0]","[1, 0, 1, 0.0, 2.0]","[1, 1, 0, 100.0, 7.0]","[1, 0, 1, 0.0, 5.0]","[3, 2, 1, 66.67, 32.0]","[1, 0, 1, 0.0, 33.0]","[2, 1, 1, 50.0, 36.0]","[1, 1, 0, 100.0, 106.0]","[1, 0, 1, 0.0, 17.0]","[1, 0, 1, 0.0, 3.0]","[3, 3, 0, 100.0, 29.67]","[1, 0, 1, 0.0, 61.0]","[2, 1, 1, 50.0, 13.5]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 53.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 2.0]"
"(30, 10)","[1, 0, 1, 0.0, 11.0]","[2, 2, 0, 100.0, 53.5]","[0, 0, 0, 0, 0]","[3, 2, 1, 66.67, 59.0]","[1, 0, 1, 0.0, 99.0]","[1, 1, 0, 100.0, 208.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 108.0]","[2, 1, 1, 50.0, 174.5]","[2, 1, 1, 50.0, 179.5]","[2, 2, 0, 100.0, 65.0]","[2, 2, 0, 100.0, 166.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 70.0]","[2, 0, 2, 0.0, 48.0]","[1, 1, 0, 100.0, 146.0]","[1, 0, 1, 0.0, 64.0]","[2, 1, 1, 50.0, 110.5]","[3, 1, 1, 33.33, 98.67]","[1, 1, 0, 100.0, 62.0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 85.5]","[1, 0, 1, 0.0, 31.0]","[1, 0, 1, 0.0, 9.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 1, 1, 50.0, 101.0]","[1, 0, 1, 0.0, 81.0]","[2, 0, 1, 0.0, 54.5]","[1, 0, 1, 0.0, 78.0]","[2, 2, 0, 100.0, 63.5]","[2, 1, 1, 50.0, 48.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 170.0]","[0, 0, 0, 0, 0]","[1, 0, 0, 0.0, 1.0]","[1, 1, 0, 100.0, 81.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 1, 0.0, 14.0]","[1, 1, 0, 100.0, 32.0]","[1, 1, 0, 100.0, 44.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 24.0]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 163.0]","[1, 0, 1, 0.0, 120.0]","[1, 1, 0, 100.0, 60.0]","[2, 0, 2, 0.0, 17.5]","[1, 1, 0, 100.0, 206.0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 60.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 7.0]","[2, 0, 1, 0.0, 48.5]","[2, 1, 1, 50.0, 180.5]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 374.0]","[1, 0, 1, 0.0, 153.0]","[3, 2, 0, 66.67, 139.0]","[2, 0, 1, 0.0, 8.5]","[2, 1, 1, 50.0, 46.5]","[1, 0, 1, 0.0, 104.0]","[1, 1, 0, 100.0, 100.0]","[1, 1, 0, 100.0, 293.0]","[1, 1, 0, 100.0, 223.0]","[1, 0, 1, 0.0, 198.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 54.0]","[1, 0, 1, 0.0, 20.0]","[1, 0, 1, 0.0, 135.0]","[1, 0, 1, 0.0, 27.0]","[1, 0, 0, 0.0, 1.0]","[1, 0, 1, 0.0, 22.0]","[1, 0, 1, 0.0, 161.0]","[2, 1, 1, 50.0, 100.0]","[1, 1, 0, 100.0, 145.0]","[1, 1, 0, 100.0, 68.0]","[2, 1, 1, 50.0, 137.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 22.0]","[1, 0, 1, 0.0, 64.0]","[1, 0, 1, 0.0, 271.0]","[1, 0, 1, 0.0, 30.0]","[3, 2, 1, 66.67, 111.33]","[1, 0, 1, 0.0, 34.0]","[2, 1, 1, 50.0, 70.5]","[1, 1, 0, 100.0, 140.0]","[1, 1, 0, 100.0, 191.0]","[1, 0, 1, 0.0, 76.0]","[2, 1, 1, 50.0, 59.5]","[1, 0, 1, 0.0, 70.0]","[2, 1, 1, 50.0, 30.5]","[0, 0, 0, 0, 0]","[1, 1, 0, 100.0, 157.0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0.0, 15.0]"
