Profit_Loss_Windows,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
"(1, 0.33)","[46, 15, 31, 32.61, 1.48]","[43, 25, 18, 58.14, 1.26]","[14, 4, 10, 28.57, 1.14]","[54, 31, 23, 57.41, 1.31]","[54, 24, 30, 44.44, 1.37]","[45, 19, 26, 42.22, 1.27]","[45, 24, 21, 53.33, 1.51]","[77, 37, 40, 48.05, 1.29]","[51, 23, 28, 45.1, 1.41]","[57, 25, 32, 43.86, 1.68]","[50, 27, 23, 54.0, 1.34]","[45, 19, 26, 42.22, 1.33]","[45, 27, 18, 60.0, 1.22]","[30, 12, 18, 40.0, 1.13]","[70, 32, 38, 45.71, 1.2]","[46, 18, 27, 39.13, 1.36]","[48, 22, 26, 45.83, 1.4]","[49, 20, 29, 40.82, 1.33]","[68, 27, 41, 39.71, 1.46]","[58, 25, 33, 43.1, 1.22]","[57, 26, 31, 45.61, 1.4]","[55, 29, 26, 52.73, 1.27]","[70, 28, 42, 40.0, 1.51]","[63, 27, 36, 42.86, 1.24]","[51, 20, 31, 39.22, 1.73]","[52, 21, 31, 40.38, 1.52]","[52, 22, 30, 42.31, 1.37]","[57, 26, 31, 45.61, 1.16]","[30, 11, 19, 36.67, 1.33]","[64, 30, 34, 46.88, 1.48]","[58, 26, 32, 44.83, 1.36]","[55, 24, 31, 43.64, 1.36]","[16, 8, 8, 50.0, 1.19]","[41, 19, 22, 46.34, 1.22]","[49, 18, 31, 36.73, 1.59]","[47, 20, 26, 42.55, 1.26]","[45, 21, 24, 46.67, 1.33]","[21, 9, 12, 42.86, 1.43]","[41, 20, 21, 48.78, 1.66]","[35, 22, 13, 62.86, 1.46]","[45, 22, 23, 48.89, 1.38]","[62, 25, 37, 40.32, 1.48]","[50, 18, 32, 36.0, 1.22]","[64, 25, 39, 39.06, 1.23]","[43, 13, 30, 30.23, 1.6]","[55, 31, 24, 56.36, 1.42]","[30, 16, 14, 53.33, 1.4]","[40, 16, 24, 40.0, 1.38]","[52, 25, 27, 48.08, 1.4]","[50, 24, 26, 48.0, 1.32]","[58, 29, 29, 50.0, 1.33]","[64, 37, 27, 57.81, 1.41]","[48, 25, 23, 52.08, 1.46]","[59, 24, 35, 40.68, 1.27]","[40, 26, 14, 65.0, 1.65]","[53, 26, 27, 49.06, 1.21]","[53, 33, 20, 62.26, 1.3]","[56, 29, 27, 51.79, 1.21]","[44, 21, 23, 47.73, 1.59]","[0, 0, 0, 0, 0]","[27, 13, 14, 48.15, 1.19]","[61, 27, 34, 44.26, 1.38]","[83, 35, 48, 42.17, 1.4]","[49, 26, 23, 53.06, 1.47]","[49, 25, 24, 51.02, 1.43]","[54, 30, 24, 55.56, 1.31]","[48, 18, 30, 37.5, 1.4]","[50, 23, 27, 46.0, 1.6]","[43, 26, 17, 60.47, 1.3]","[46, 15, 31, 32.61, 1.8]","[50, 21, 29, 42.0, 1.8]","[49, 21, 28, 42.86, 1.73]","[56, 24, 32, 42.86, 1.32]","[53, 25, 28, 47.17, 1.64]","[59, 31, 28, 52.54, 1.39]","[72, 28, 44, 38.89, 1.19]","[49, 31, 18, 63.27, 1.65]","[41, 20, 21, 48.78, 1.46]","[50, 20, 30, 40.0, 1.26]","[66, 30, 36, 45.45, 1.27]","[47, 24, 23, 51.06, 1.51]","[43, 16, 27, 37.21, 1.44]","[49, 20, 29, 40.82, 1.27]","[19, 11, 8, 57.89, 1.26]","[27, 12, 15, 44.44, 1.37]","[52, 15, 37, 28.85, 1.54]","[53, 22, 31, 41.51, 1.43]","[62, 35, 27, 56.45, 1.42]","[66, 30, 36, 45.45, 1.27]","[60, 26, 34, 43.33, 1.23]","[64, 30, 34, 46.88, 1.3]","[53, 22, 31, 41.51, 1.32]","[46, 22, 24, 47.83, 1.46]","[49, 25, 24, 51.02, 1.55]","[46, 20, 26, 43.48, 1.39]","[48, 26, 22, 54.17, 1.23]","[55, 23, 32, 41.82, 1.33]","[62, 24, 38, 38.71, 1.16]","[51, 19, 32, 37.25, 1.27]","[54, 23, 31, 42.59, 1.44]","[62, 32, 30, 51.61, 1.24]"
"(3, 1)","[42, 15, 27, 35.71, 3.76]","[41, 17, 24, 41.46, 2.34]","[14, 4, 10, 28.57, 1.64]","[49, 23, 26, 46.94, 2.67]","[53, 24, 29, 45.28, 2.96]","[43, 17, 26, 39.53, 2.47]","[42, 21, 21, 50.0, 3.48]","[67, 25, 42, 37.31, 2.57]","[47, 15, 32, 31.91, 2.98]","[49, 20, 29, 40.82, 3.53]","[47, 21, 26, 44.68, 2.43]","[38, 13, 25, 34.21, 3.32]","[38, 19, 19, 50.0, 2.39]","[29, 9, 20, 31.03, 2.21]","[64, 25, 39, 39.06, 1.97]","[41, 14, 26, 34.15, 2.4]","[40, 12, 28, 30.0, 3.58]","[45, 21, 24, 46.67, 2.58]","[62, 19, 43, 30.65, 3.03]","[56, 23, 33, 41.07, 2.84]","[51, 19, 32, 37.25, 3.53]","[50, 21, 29, 42.0, 2.14]","[61, 20, 41, 32.79, 3.43]","[57, 20, 37, 35.09, 3.61]","[48, 18, 30, 37.5, 4.6]","[49, 16, 33, 32.65, 2.92]","[49, 18, 31, 36.73, 2.73]","[53, 25, 28, 47.17, 2.13]","[29, 11, 17, 37.93, 2.03]","[55, 21, 34, 38.18, 3.53]","[57, 26, 31, 45.61, 2.4]","[49, 17, 32, 34.69, 2.27]","[14, 9, 5, 64.29, 2.21]","[37, 13, 24, 35.14, 2.51]","[43, 14, 29, 32.56, 2.98]","[46, 17, 28, 36.96, 2.33]","[41, 18, 23, 43.9, 4.0]","[20, 5, 15, 25.0, 4.15]","[35, 14, 21, 40.0, 4.86]","[30, 13, 17, 43.33, 3.2]","[44, 20, 24, 45.45, 2.55]","[53, 21, 32, 39.62, 2.87]","[47, 18, 29, 38.3, 2.02]","[56, 18, 38, 32.14, 2.12]","[39, 11, 28, 28.21, 4.46]","[48, 23, 25, 47.92, 2.79]","[26, 9, 17, 34.62, 2.81]","[38, 14, 24, 36.84, 2.92]","[46, 19, 27, 41.3, 3.46]","[46, 21, 25, 45.65, 2.37]","[54, 22, 32, 40.74, 2.41]","[57, 26, 31, 45.61, 3.39]","[40, 17, 23, 42.5, 3.75]","[54, 17, 36, 31.48, 3.22]","[34, 18, 16, 52.94, 3.76]","[49, 25, 24, 51.02, 1.88]","[50, 28, 22, 56.0, 2.44]","[51, 22, 29, 43.14, 2.31]","[43, 21, 22, 48.84, 3.56]","[0, 0, 0, 0, 0]","[25, 11, 14, 44.0, 2.2]","[56, 20, 36, 35.71, 3.32]","[74, 25, 49, 33.78, 3.09]","[42, 17, 25, 40.48, 3.33]","[43, 15, 28, 34.88, 3.0]","[49, 18, 30, 36.73, 3.06]","[44, 15, 28, 34.09, 4.64]","[46, 18, 28, 39.13, 3.0]","[40, 21, 19, 52.5, 2.27]","[39, 10, 29, 25.64, 4.05]","[41, 18, 23, 43.9, 5.73]","[46, 20, 26, 43.48, 4.35]","[49, 16, 33, 32.65, 2.47]","[50, 19, 31, 38.0, 3.82]","[54, 19, 35, 35.19, 3.72]","[68, 21, 47, 30.88, 1.93]","[46, 24, 21, 52.17, 4.52]","[34, 15, 19, 44.12, 2.65]","[43, 13, 30, 30.23, 2.4]","[63, 26, 37, 41.27, 2.03]","[38, 15, 23, 39.47, 5.11]","[38, 14, 24, 36.84, 3.74]","[47, 15, 32, 31.91, 1.7]","[19, 11, 8, 57.89, 2.21]","[25, 12, 13, 48.0, 3.4]","[50, 17, 33, 34.0, 3.18]","[47, 15, 32, 31.91, 2.53]","[56, 27, 29, 48.21, 3.3]","[61, 26, 35, 42.62, 2.66]","[55, 24, 31, 43.64, 2.67]","[59, 24, 35, 40.68, 2.27]","[51, 20, 31, 39.22, 1.86]","[38, 12, 26, 31.58, 4.66]","[46, 20, 26, 43.48, 3.17]","[44, 18, 26, 40.91, 2.93]","[42, 21, 21, 50.0, 2.5]","[49, 16, 33, 32.65, 2.82]","[56, 21, 35, 37.5, 2.2]","[46, 13, 33, 28.26, 2.35]","[47, 18, 29, 38.3, 3.57]","[57, 25, 32, 43.86, 2.02]"
"(15, 5)","[21, 9, 12, 42.86, 35.19]","[33, 9, 23, 27.27, 10.0]","[12, 5, 6, 41.67, 9.83]","[31, 9, 22, 29.03, 20.16]","[26, 7, 19, 26.92, 26.85]","[23, 7, 16, 30.43, 33.04]","[22, 12, 10, 54.55, 35.0]","[40, 10, 29, 25.0, 21.38]","[29, 12, 17, 41.38, 30.66]","[24, 10, 14, 41.67, 40.83]","[29, 11, 18, 37.93, 14.76]","[27, 14, 13, 51.85, 26.96]","[28, 11, 16, 39.29, 15.68]","[23, 6, 16, 26.09, 10.91]","[38, 12, 26, 31.58, 14.18]","[25, 8, 16, 32.0, 25.46]","[24, 8, 16, 33.33, 25.25]","[24, 11, 12, 45.83, 35.17]","[33, 6, 26, 18.18, 20.73]","[36, 14, 21, 38.89, 16.53]","[23, 8, 14, 34.78, 44.87]","[34, 17, 16, 50.0, 16.74]","[28, 10, 18, 35.71, 35.93]","[26, 7, 19, 26.92, 35.96]","[16, 5, 10, 31.25, 53.38]","[26, 10, 16, 38.46, 36.27]","[24, 7, 16, 29.17, 26.29]","[36, 9, 26, 25.0, 13.22]","[22, 9, 12, 40.91, 14.77]","[27, 10, 16, 37.04, 37.48]","[32, 15, 17, 46.88, 24.06]","[28, 7, 20, 25.0, 20.39]","[8, 1, 7, 12.5, 19.12]","[24, 9, 15, 37.5, 21.5]","[28, 12, 16, 42.86, 27.79]","[23, 8, 15, 34.78, 26.22]","[19, 8, 10, 42.11, 51.53]","[12, 3, 8, 25.0, 25.58]","[20, 9, 10, 45.0, 37.5]","[16, 5, 11, 31.25, 35.06]","[26, 11, 14, 42.31, 30.58]","[25, 6, 18, 24.0, 36.72]","[34, 12, 21, 35.29, 18.41]","[38, 11, 27, 28.95, 17.47]","[21, 8, 12, 38.1, 34.05]","[29, 13, 15, 44.83, 18.79]","[16, 8, 7, 50.0, 27.94]","[25, 10, 15, 40.0, 21.16]","[26, 10, 16, 38.46, 29.04]","[31, 11, 20, 35.48, 16.58]","[32, 11, 21, 34.38, 24.91]","[30, 7, 23, 23.33, 28.07]","[21, 8, 12, 38.1, 34.76]","[27, 5, 21, 18.52, 22.07]","[17, 6, 11, 35.29, 44.53]","[36, 11, 24, 30.56, 10.36]","[29, 12, 16, 41.38, 21.38]","[33, 14, 19, 42.42, 17.03]","[23, 10, 13, 43.48, 39.26]","[0, 0, 0, 0, 0]","[18, 5, 12, 27.78, 13.06]","[27, 9, 17, 33.33, 30.07]","[38, 8, 30, 21.05, 25.0]","[20, 7, 12, 35.0, 38.95]","[22, 8, 14, 36.36, 31.23]","[33, 13, 19, 39.39, 19.45]","[27, 9, 17, 33.33, 25.04]","[26, 9, 17, 34.62, 20.5]","[25, 10, 14, 40.0, 20.88]","[21, 9, 11, 42.86, 42.43]","[17, 9, 7, 52.94, 64.06]","[24, 9, 14, 37.5, 31.88]","[37, 15, 22, 40.54, 18.84]","[28, 10, 18, 35.71, 26.89]","[33, 6, 26, 18.18, 23.09]","[42, 14, 28, 33.33, 15.24]","[15, 7, 7, 46.67, 68.2]","[22, 13, 8, 59.09, 31.77]","[27, 10, 17, 37.04, 28.22]","[42, 14, 28, 33.33, 14.31]","[20, 9, 10, 45.0, 52.0]","[22, 10, 11, 45.45, 31.5]","[32, 11, 20, 34.38, 12.78]","[10, 2, 7, 20.0, 17.0]","[13, 4, 9, 30.77, 33.62]","[29, 8, 21, 27.59, 18.97]","[27, 5, 22, 18.52, 22.26]","[25, 10, 14, 40.0, 31.84]","[36, 11, 25, 30.56, 21.44]","[32, 12, 19, 37.5, 20.22]","[40, 9, 30, 22.5, 13.75]","[34, 9, 24, 26.47, 13.18]","[20, 6, 13, 30.0, 37.3]","[28, 11, 17, 39.29, 25.46]","[30, 15, 14, 50.0, 23.17]","[21, 7, 13, 33.33, 28.29]","[25, 8, 16, 32.0, 30.28]","[32, 7, 24, 21.88, 17.19]","[33, 6, 27, 18.18, 12.91]","[21, 5, 15, 23.81, 36.95]","[40, 13, 26, 32.5, 13.78]"
"(30, 10)","[12, 6, 5, 50.0, 97.5]","[20, 8, 11, 40.0, 35.35]","[9, 4, 4, 44.44, 19.78]","[13, 5, 8, 38.46, 88.54]","[13, 5, 8, 38.46, 97.62]","[12, 4, 7, 33.33, 90.83]","[10, 6, 4, 60.0, 128.3]","[17, 3, 13, 17.65, 75.94]","[15, 5, 9, 33.33, 53.27]","[8, 2, 5, 25.0, 145.0]","[18, 9, 9, 50.0, 45.61]","[11, 6, 5, 54.55, 90.73]","[16, 7, 8, 43.75, 48.88]","[10, 1, 8, 10.0, 23.7]","[24, 10, 14, 41.67, 44.04]","[11, 4, 6, 36.36, 93.18]","[14, 6, 7, 42.86, 70.64]","[14, 6, 7, 42.86, 83.14]","[15, 4, 10, 26.67, 89.0]","[22, 9, 12, 40.91, 48.36]","[14, 5, 8, 35.71, 81.21]","[18, 8, 9, 44.44, 51.5]","[12, 5, 6, 41.67, 96.42]","[13, 3, 9, 23.08, 98.69]","[7, 3, 3, 42.86, 132.14]","[11, 4, 6, 36.36, 115.0]","[13, 5, 7, 38.46, 79.77]","[18, 4, 13, 22.22, 40.61]","[10, 5, 4, 50.0, 64.0]","[14, 5, 8, 35.71, 92.36]","[12, 6, 6, 50.0, 117.92]","[11, 4, 6, 36.36, 76.09]","[4, 0, 4, 0.0, 53.5]","[13, 5, 7, 38.46, 72.69]","[12, 3, 9, 25.0, 82.58]","[13, 6, 6, 46.15, 66.15]","[10, 3, 6, 30.0, 111.8]","[7, 1, 5, 14.29, 58.71]","[9, 4, 4, 44.44, 85.44]","[10, 2, 7, 20.0, 58.2]","[9, 4, 4, 44.44, 155.67]","[11, 2, 8, 18.18, 107.45]","[18, 7, 10, 38.89, 47.11]","[22, 7, 14, 31.82, 46.77]","[10, 5, 4, 50.0, 124.4]","[14, 6, 7, 42.86, 62.36]","[9, 4, 4, 44.44, 74.0]","[13, 3, 9, 23.08, 61.46]","[17, 7, 9, 41.18, 61.24]","[20, 7, 12, 35.0, 38.4]","[17, 6, 11, 35.29, 73.24]","[17, 1, 16, 5.88, 67.06]","[9, 4, 4, 44.44, 138.67]","[15, 5, 9, 33.33, 74.33]","[10, 5, 5, 50.0, 117.1]","[27, 9, 17, 33.33, 26.26]","[18, 8, 9, 44.44, 55.72]","[22, 9, 13, 40.91, 40.82]","[11, 5, 5, 45.45, 100.45]","[0, 0, 0, 0, 0]","[11, 4, 6, 36.36, 51.55]","[14, 6, 7, 42.86, 93.86]","[16, 1, 14, 6.25, 80.0]","[8, 3, 4, 37.5, 146.25]","[12, 4, 8, 33.33, 84.75]","[17, 5, 11, 29.41, 62.18]","[17, 7, 9, 41.18, 65.06]","[14, 6, 7, 42.86, 72.5]","[14, 6, 8, 42.86, 80.93]","[9, 5, 3, 55.56, 75.56]","[8, 4, 3, 50.0, 177.38]","[13, 6, 6, 46.15, 92.62]","[20, 7, 12, 35.0, 49.0]","[10, 4, 5, 40.0, 124.6]","[17, 5, 11, 29.41, 77.18]","[25, 8, 16, 32.0, 40.52]","[7, 4, 2, 57.14, 159.71]","[10, 6, 3, 60.0, 111.4]","[16, 7, 8, 43.75, 67.44]","[28, 9, 19, 32.14, 40.29]","[6, 4, 1, 66.67, 236.5]","[10, 5, 4, 50.0, 100.1]","[23, 7, 15, 30.43, 33.48]","[4, 1, 2, 25.0, 78.0]","[8, 3, 4, 37.5, 79.5]","[12, 3, 9, 25.0, 73.33]","[15, 4, 10, 26.67, 64.0]","[16, 6, 9, 37.5, 71.25]","[11, 2, 8, 18.18, 105.82]","[17, 7, 9, 41.18, 53.76]","[21, 4, 16, 19.05, 42.57]","[19, 7, 11, 36.84, 49.79]","[8, 4, 3, 50.0, 159.0]","[11, 3, 7, 27.27, 105.73]","[15, 9, 5, 60.0, 74.87]","[9, 3, 5, 33.33, 93.89]","[14, 6, 7, 42.86, 86.5]","[17, 4, 12, 23.53, 52.12]","[24, 9, 15, 37.5, 44.21]","[13, 4, 8, 30.77, 92.85]","[25, 9, 15, 36.0, 40.64]"
