Profit_Loss_Windows,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
"(1, 0.33)","[21, 7, 14, 33.33, 3.29]","[9, 6, 3, 66.67, 2.56]","[5, 2, 3, 40.0, 2.8]","[15, 7, 8, 46.67, 3.6]","[15, 6, 9, 40.0, 4.8]","[22, 8, 14, 36.36, 3.14]","[11, 2, 9, 18.18, 4.09]","[10, 3, 7, 30.0, 1.7]","[14, 7, 7, 50.0, 3.93]","[12, 5, 7, 41.67, 4.08]","[17, 7, 10, 41.18, 3.18]","[11, 7, 4, 63.64, 5.45]","[12, 6, 6, 50.0, 3.33]","[7, 3, 4, 42.86, 2.86]","[10, 4, 6, 40.0, 3.7]","[13, 7, 6, 53.85, 3.69]","[13, 2, 11, 15.38, 4.62]","[17, 8, 9, 47.06, 5.0]","[8, 2, 6, 25.0, 3.0]","[10, 5, 5, 50.0, 2.8]","[13, 3, 10, 23.08, 3.15]","[9, 3, 6, 33.33, 2.33]","[13, 5, 8, 38.46, 4.31]","[13, 8, 5, 61.54, 3.38]","[12, 5, 7, 41.67, 5.5]","[9, 2, 7, 22.22, 3.22]","[15, 6, 9, 40.0, 4.8]","[14, 4, 10, 28.57, 1.86]","[12, 4, 8, 33.33, 2.75]","[12, 6, 6, 50.0, 5.42]","[11, 2, 9, 18.18, 4.09]","[8, 4, 4, 50.0, 3.25]","[8, 1, 7, 12.5, 2.62]","[23, 9, 14, 39.13, 3.13]","[12, 2, 10, 16.67, 3.75]","[13, 4, 9, 30.77, 2.31]","[14, 6, 8, 42.86, 3.86]","[5, 3, 2, 60.0, 2.4]","[12, 5, 7, 41.67, 8.5]","[10, 4, 6, 40.0, 3.0]","[20, 4, 16, 20.0, 4.5]","[21, 9, 12, 42.86, 5.19]","[15, 3, 12, 20.0, 2.13]","[8, 0, 8, 0.0, 2.5]","[8, 5, 3, 62.5, 3.38]","[8, 2, 6, 25.0, 3.75]","[11, 4, 7, 36.36, 5.91]","[8, 3, 5, 37.5, 2.38]","[5, 1, 4, 20.0, 3.8]","[13, 6, 7, 46.15, 2.62]","[12, 5, 7, 41.67, 3.58]","[19, 10, 9, 52.63, 4.95]","[13, 4, 9, 30.77, 3.15]","[9, 2, 7, 22.22, 2.11]","[4, 2, 2, 50.0, 4.0]","[12, 5, 7, 41.67, 2.42]","[16, 3, 13, 18.75, 2.62]","[8, 2, 6, 25.0, 2.25]","[15, 4, 11, 26.67, 5.07]","[0, 0, 0, 0, 0]","[12, 5, 7, 41.67, 3.17]","[8, 0, 8, 0.0, 6.12]","[13, 6, 7, 46.15, 6.0]","[8, 4, 4, 50.0, 6.38]","[17, 2, 15, 11.76, 3.24]","[14, 4, 10, 28.57, 3.57]","[7, 3, 4, 42.86, 3.57]","[20, 10, 10, 50.0, 2.45]","[13, 3, 10, 23.08, 2.38]","[7, 5, 2, 71.43, 4.0]","[12, 4, 8, 33.33, 9.75]","[13, 6, 7, 46.15, 5.38]","[13, 5, 8, 38.46, 2.0]","[13, 3, 10, 23.08, 3.0]","[19, 7, 12, 36.84, 4.32]","[8, 3, 5, 37.5, 2.62]","[8, 2, 6, 25.0, 4.12]","[11, 6, 5, 54.55, 5.55]","[23, 5, 18, 21.74, 2.17]","[11, 4, 7, 36.36, 1.45]","[10, 2, 8, 20.0, 6.8]","[24, 10, 14, 41.67, 5.25]","[16, 3, 13, 18.75, 2.06]","[2, 0, 2, 0.0, 1.0]","[13, 1, 12, 7.69, 2.77]","[20, 6, 14, 30.0, 3.0]","[9, 3, 6, 33.33, 3.89]","[6, 2, 4, 33.33, 3.17]","[14, 5, 9, 35.71, 4.0]","[16, 5, 11, 31.25, 2.5]","[13, 3, 10, 23.08, 4.46]","[14, 4, 10, 28.57, 2.21]","[14, 7, 7, 50.0, 5.07]","[11, 3, 8, 27.27, 4.0]","[17, 8, 9, 47.06, 4.0]","[12, 3, 9, 25.0, 3.67]","[16, 5, 11, 31.25, 3.0]","[8, 4, 4, 50.0, 2.12]","[15, 3, 12, 20.0, 2.8]","[10, 3, 7, 30.0, 3.6]","[12, 6, 6, 50.0, 3.17]"
"(3, 1)","[18, 7, 11, 38.89, 14.33]","[9, 6, 3, 66.67, 6.11]","[5, 2, 3, 40.0, 8.2]","[13, 4, 9, 30.77, 16.15]","[14, 7, 7, 50.0, 20.5]","[21, 9, 12, 42.86, 11.1]","[11, 2, 9, 18.18, 27.64]","[9, 5, 4, 55.56, 6.0]","[13, 8, 5, 61.54, 19.38]","[11, 3, 8, 27.27, 17.82]","[16, 8, 8, 50.0, 13.81]","[11, 4, 7, 36.36, 17.18]","[10, 4, 6, 40.0, 14.4]","[7, 2, 5, 28.57, 7.0]","[10, 6, 4, 60.0, 9.7]","[11, 5, 6, 45.45, 8.73]","[11, 1, 10, 9.09, 10.55]","[17, 9, 8, 52.94, 13.41]","[8, 3, 5, 37.5, 18.62]","[10, 4, 6, 40.0, 10.1]","[13, 2, 11, 15.38, 15.15]","[9, 2, 7, 22.22, 5.11]","[12, 4, 8, 33.33, 15.08]","[11, 6, 5, 54.55, 15.09]","[12, 3, 9, 25.0, 31.0]","[8, 3, 5, 37.5, 25.62]","[14, 7, 7, 50.0, 14.5]","[11, 4, 7, 36.36, 10.55]","[12, 4, 8, 33.33, 11.92]","[11, 6, 5, 54.55, 16.45]","[11, 1, 10, 9.09, 8.73]","[7, 5, 2, 71.43, 15.0]","[7, 1, 6, 14.29, 4.86]","[20, 9, 11, 45.0, 9.0]","[9, 2, 7, 22.22, 18.78]","[9, 4, 5, 44.44, 16.44]","[12, 5, 7, 41.67, 18.5]","[4, 1, 3, 25.0, 29.0]","[11, 7, 4, 63.64, 36.64]","[9, 4, 5, 44.44, 20.56]","[19, 5, 14, 26.32, 18.68]","[20, 6, 14, 30.0, 16.95]","[13, 4, 9, 30.77, 9.08]","[8, 1, 7, 12.5, 10.62]","[8, 5, 3, 62.5, 30.0]","[7, 3, 4, 42.86, 12.86]","[9, 4, 5, 44.44, 15.67]","[6, 3, 3, 50.0, 9.67]","[5, 1, 4, 20.0, 12.2]","[11, 5, 6, 45.45, 13.0]","[10, 4, 6, 40.0, 23.7]","[18, 6, 12, 33.33, 11.89]","[8, 1, 7, 12.5, 12.38]","[8, 1, 7, 12.5, 12.75]","[3, 2, 1, 66.67, 20.67]","[12, 3, 9, 25.0, 6.5]","[16, 2, 14, 12.5, 7.38]","[7, 2, 5, 28.57, 10.43]","[14, 1, 13, 7.14, 13.64]","[0, 0, 0, 0, 0]","[9, 4, 5, 44.44, 11.89]","[8, 3, 5, 37.5, 11.38]","[13, 4, 9, 30.77, 15.15]","[7, 1, 6, 14.29, 23.0]","[16, 4, 12, 25.0, 11.88]","[14, 6, 8, 42.86, 11.86]","[6, 0, 6, 0.0, 17.0]","[19, 8, 11, 42.11, 10.63]","[12, 2, 10, 16.67, 6.75]","[7, 4, 3, 57.14, 11.29]","[12, 3, 9, 25.0, 64.5]","[12, 3, 9, 25.0, 30.0]","[13, 3, 10, 23.08, 17.54]","[12, 5, 7, 41.67, 22.08]","[15, 1, 14, 6.67, 16.73]","[8, 1, 7, 12.5, 5.75]","[7, 1, 6, 14.29, 9.86]","[9, 1, 8, 11.11, 37.67]","[22, 4, 18, 18.18, 9.23]","[10, 3, 7, 30.0, 6.8]","[10, 2, 8, 20.0, 21.4]","[22, 8, 14, 36.36, 18.95]","[16, 3, 13, 18.75, 14.25]","[2, 0, 2, 0.0, 1.5]","[12, 3, 9, 25.0, 14.33]","[19, 9, 9, 47.37, 14.05]","[9, 1, 8, 11.11, 12.78]","[6, 3, 3, 50.0, 16.83]","[14, 6, 8, 42.86, 15.64]","[15, 3, 12, 20.0, 15.6]","[13, 4, 9, 30.77, 15.54]","[13, 6, 7, 46.15, 8.54]","[14, 6, 8, 42.86, 25.64]","[11, 4, 7, 36.36, 12.45]","[15, 7, 8, 46.67, 10.8]","[11, 4, 7, 36.36, 20.36]","[15, 7, 8, 46.67, 16.2]","[8, 1, 7, 12.5, 9.12]","[15, 3, 12, 20.0, 8.93]","[9, 3, 6, 33.33, 19.44]","[12, 6, 6, 50.0, 10.58]"
"(15, 5)","[16, 4, 12, 25.0, 176.75]","[8, 5, 3, 62.5, 82.38]","[5, 4, 1, 80.0, 53.8]","[13, 3, 10, 23.08, 150.46]","[10, 5, 5, 50.0, 242.5]","[14, 2, 12, 14.29, 248.36]","[9, 7, 2, 77.78, 361.78]","[7, 3, 4, 42.86, 257.29]","[9, 3, 6, 33.33, 268.0]","[11, 1, 10, 9.09, 166.73]","[12, 7, 4, 58.33, 167.33]","[10, 5, 5, 50.0, 270.1]","[9, 4, 5, 44.44, 142.22]","[7, 2, 5, 28.57, 59.29]","[9, 3, 6, 33.33, 102.22]","[7, 3, 4, 42.86, 198.43]","[8, 4, 4, 50.0, 226.75]","[13, 3, 10, 23.08, 144.23]","[8, 0, 8, 0.0, 156.25]","[10, 1, 9, 10.0, 121.0]","[9, 3, 5, 33.33, 179.89]","[8, 2, 6, 25.0, 112.88]","[12, 3, 9, 25.0, 223.58]","[10, 2, 7, 20.0, 119.0]","[10, 5, 5, 50.0, 365.6]","[7, 3, 4, 42.86, 334.71]","[11, 3, 8, 27.27, 288.55]","[9, 2, 7, 22.22, 77.33]","[8, 2, 6, 25.0, 236.12]","[9, 3, 6, 33.33, 303.44]","[9, 1, 8, 11.11, 175.0]","[6, 3, 3, 50.0, 345.5]","[6, 1, 5, 16.67, 90.0]","[17, 7, 10, 41.18, 166.18]","[9, 1, 8, 11.11, 115.67]","[9, 2, 7, 22.22, 179.56]","[6, 2, 4, 33.33, 306.83]","[4, 1, 3, 25.0, 149.75]","[9, 3, 6, 33.33, 355.0]","[8, 2, 6, 25.0, 294.75]","[14, 8, 6, 57.14, 242.5]","[16, 5, 11, 31.25, 188.81]","[11, 5, 6, 45.45, 141.45]","[7, 3, 4, 42.86, 172.71]","[6, 4, 2, 66.67, 479.83]","[7, 3, 3, 42.86, 177.29]","[8, 3, 5, 37.5, 224.88]","[5, 2, 3, 40.0, 145.4]","[5, 2, 3, 40.0, 201.2]","[10, 3, 7, 30.0, 201.0]","[7, 4, 3, 57.14, 281.0]","[17, 0, 17, 0.0, 105.24]","[7, 3, 3, 42.86, 368.86]","[8, 2, 6, 25.0, 169.75]","[2, 2, 0, 100.0, 345.0]","[12, 4, 8, 33.33, 42.0]","[14, 5, 9, 35.71, 116.71]","[5, 1, 4, 20.0, 89.0]","[10, 2, 8, 20.0, 205.1]","[0, 0, 0, 0, 0]","[8, 3, 5, 37.5, 129.38]","[7, 1, 6, 14.29, 221.29]","[11, 0, 10, 0.0, 62.0]","[5, 0, 5, 0.0, 505.2]","[11, 4, 7, 36.36, 172.91]","[12, 4, 8, 33.33, 124.33]","[4, 2, 2, 50.0, 394.0]","[15, 8, 7, 53.33, 106.2]","[12, 5, 7, 41.67, 120.42]","[7, 4, 3, 57.14, 359.86]","[7, 3, 3, 42.86, 669.43]","[8, 2, 6, 25.0, 245.75]","[12, 5, 7, 41.67, 141.67]","[9, 2, 7, 22.22, 359.44]","[13, 3, 10, 23.08, 146.31]","[8, 2, 6, 25.0, 90.38]","[6, 2, 4, 33.33, 391.5]","[8, 4, 3, 50.0, 254.62]","[12, 3, 9, 25.0, 128.58]","[7, 3, 4, 42.86, 70.43]","[8, 3, 4, 37.5, 473.62]","[15, 5, 10, 33.33, 191.87]","[13, 2, 11, 15.38, 102.46]","[2, 0, 2, 0.0, 60.5]","[6, 3, 3, 50.0, 417.5]","[14, 6, 7, 42.86, 182.64]","[8, 1, 7, 12.5, 87.25]","[5, 3, 2, 60.0, 162.4]","[11, 4, 6, 36.36, 203.18]","[12, 5, 7, 41.67, 187.08]","[10, 3, 7, 30.0, 99.7]","[11, 4, 7, 36.36, 113.36]","[9, 4, 5, 44.44, 457.11]","[10, 3, 7, 30.0, 255.9]","[13, 7, 6, 53.85, 183.38]","[9, 3, 6, 33.33, 273.89]","[12, 4, 8, 33.33, 298.42]","[8, 1, 7, 12.5, 62.75]","[11, 4, 7, 36.36, 95.36]","[8, 2, 6, 25.0, 182.5]","[12, 3, 8, 25.0, 124.5]"
"(30, 10)","[8, 2, 5, 25.0, 662.88]","[8, 4, 4, 50.0, 467.12]","[4, 3, 0, 75.0, 132.5]","[10, 4, 6, 40.0, 544.4]","[8, 4, 4, 50.0, 578.5]","[12, 4, 8, 33.33, 572.42]","[7, 5, 2, 71.43, 1007.71]","[6, 0, 5, 0.0, 575.0]","[7, 2, 4, 28.57, 889.29]","[6, 2, 4, 33.33, 1059.67]","[10, 8, 1, 80.0, 457.2]","[7, 3, 4, 42.86, 830.29]","[7, 4, 3, 57.14, 364.29]","[5, 1, 4, 20.0, 232.4]","[8, 3, 5, 37.5, 417.38]","[6, 4, 2, 66.67, 765.83]","[7, 3, 4, 42.86, 657.29]","[10, 4, 6, 40.0, 495.3]","[6, 0, 5, 0.0, 363.33]","[9, 2, 6, 22.22, 403.44]","[7, 3, 3, 42.86, 713.57]","[7, 3, 4, 42.86, 346.14]","[9, 2, 6, 22.22, 574.33]","[9, 2, 6, 22.22, 518.89]","[7, 2, 4, 28.57, 882.57]","[6, 2, 4, 33.33, 640.5]","[10, 3, 7, 30.0, 462.9]","[7, 2, 5, 28.57, 148.43]","[7, 2, 5, 28.57, 464.57]","[7, 2, 4, 28.57, 862.86]","[7, 1, 6, 14.29, 348.57]","[5, 2, 3, 40.0, 549.2]","[4, 1, 3, 25.0, 227.25]","[11, 4, 6, 36.36, 544.73]","[6, 1, 5, 16.67, 548.33]","[6, 2, 4, 33.33, 746.83]","[5, 2, 3, 40.0, 521.6]","[3, 0, 3, 0.0, 369.0]","[7, 3, 3, 42.86, 809.29]","[6, 2, 3, 33.33, 510.83]","[8, 4, 4, 50.0, 829.25]","[14, 2, 11, 14.29, 406.14]","[9, 4, 5, 44.44, 429.89]","[6, 3, 3, 50.0, 443.83]","[3, 3, 0, 100.0, 1558.0]","[4, 2, 1, 50.0, 689.5]","[6, 1, 4, 16.67, 479.83]","[4, 2, 2, 50.0, 321.5]","[4, 1, 2, 25.0, 322.25]","[6, 1, 4, 16.67, 466.67]","[7, 2, 5, 28.57, 496.57]","[13, 1, 12, 7.69, 293.23]","[7, 2, 4, 28.57, 509.57]","[8, 1, 7, 12.5, 326.62]","[2, 1, 1, 50.0, 1425.0]","[12, 5, 7, 41.67, 140.5]","[12, 6, 6, 50.0, 410.83]","[5, 2, 2, 40.0, 236.8]","[8, 2, 5, 25.0, 339.88]","[0, 0, 0, 0, 0]","[7, 2, 4, 28.57, 386.43]","[5, 2, 3, 40.0, 912.4]","[9, 0, 8, 0.0, 406.11]","[3, 0, 3, 0.0, 1922.0]","[7, 2, 5, 28.57, 830.29]","[9, 4, 5, 44.44, 678.33]","[4, 2, 2, 50.0, 845.5]","[11, 7, 4, 63.64, 348.27]","[9, 3, 5, 33.33, 499.0]","[3, 2, 0, 66.67, 1049.33]","[3, 1, 1, 33.33, 1803.33]","[4, 0, 3, 0.0, 637.75]","[11, 2, 8, 18.18, 326.91]","[7, 1, 6, 14.29, 802.43]","[9, 3, 6, 33.33, 641.56]","[8, 2, 6, 25.0, 365.5]","[4, 2, 2, 50.0, 1186.25]","[5, 3, 1, 60.0, 838.0]","[8, 3, 5, 37.5, 514.62]","[6, 2, 4, 33.33, 354.0]","[6, 3, 2, 50.0, 837.17]","[7, 5, 1, 71.43, 1059.57]","[12, 4, 8, 33.33, 231.33]","[2, 0, 2, 0.0, 83.0]","[5, 2, 2, 40.0, 732.6]","[11, 4, 6, 36.36, 432.0]","[8, 0, 8, 0.0, 388.5]","[4, 2, 2, 50.0, 538.0]","[10, 2, 7, 20.0, 412.2]","[10, 6, 4, 60.0, 405.3]","[10, 2, 8, 20.0, 202.4]","[10, 2, 8, 20.0, 192.6]","[6, 3, 3, 50.0, 1121.5]","[9, 2, 6, 22.22, 556.0]","[10, 6, 4, 60.0, 682.3]","[7, 4, 2, 57.14, 582.86]","[10, 3, 7, 30.0, 590.0]","[6, 1, 5, 16.67, 495.67]","[10, 5, 5, 50.0, 243.3]","[8, 3, 5, 37.5, 319.88]","[9, 3, 5, 33.33, 290.89]"
